english,description,translation,status,translator_note,placeholders,entry_id,row_id,kind,previous_translation,source_locations,source_revision
Face Trial Alone,Path: EncounterDefinition.actions.ActionDefinition.label,,missing,,,tx1_xhq7nig2nwxo3am2icoghvr6bm,row1_cpbgdllaus4csyen7sx3wv4pja,message,,data/exploration.ron:12318:16,rev1_6b2909596c96284b88932c700d889056155cb1db7bff599196d2399fbccb812f
A lone guitarist plays as turquoise butterflies stream from a luminous instrument.,Path: EncounterDefinition.prose,,missing,,,tx1_32kefyktvmcujrkxwpzvbp6dci,row1_a2ba2lwjg3bw6bsslh6l6sfcxu,message,,data/exploration.ron:12333:12,rev1_9f73666ac18f8d10f1278b265dcde024698826f4f8148bb330a4d39c00d418e4
Follow Turquoise Butterflies,Path: EncounterDefinition.actions.ActionDefinition.label,,missing,,,tx1_dbq5notxazhhnx7vbtntskkj4i,row1_pw6qyp4cc7dyco4k3oqkw3f5ru,message,,data/exploration.ron:12336:16,rev1_fb4bac249d30d55908005ec6738ffa23b7281b03c436e736a21cf6671f230e95
Sustain Luminous Chord,Path: EncounterDefinition.actions.ActionDefinition.label,,missing,,,tx1_i6o2obyzf5ifwappt4h3m5ba54,row1_36gjw6swxgy77c5qah43zwwpaq,message,,data/exploration.ron:12346:16,rev1_e1cd85a00367b5f627aa57d241de5a7e3e207df447a736003a3f051a484f6d47
An armored warrior braces a twin-bladed spear while viridian fire devours a shattered containment bay.,Path: EncounterDefinition.prose,,missing,,,tx1_r3nbavhvkmaqqzk4jxmfekqlni,row1_4o5iyqhfodcsmkhjtnbtkll27e,message,,data/exploration.ron:12359:12,rev1_30e4d2ab4304594ef8dbd7051570e0c811231581f0ce1545a95677bf129ce9cb
Contain Viridian Fire,Path: EncounterDefinition.actions.ActionDefinition.label,,missing,,,tx1_r2vk6nm4dpnpwmidrdi4hnsmma,row1_vefgseakje43ysl2bdb5pt2oua,message,,data/exploration.ron:12364:16,rev1_e0fe6a23525b2c4a9c3b8abe084c81f948eeff210ccb0777a226856b9120d2cd
Temper Twin Blades,Path: EncounterDefinition.actions.ActionDefinition.label,,missing,,,tx1_xrj2nkmwvfbeh7qiar667p3qm4,row1_ecf77swngc76h3ejpx2duixmxu,message,,data/exploration.ron:12377:16,rev1_77bc219f8dd3394089e512f2e843e232d5b93ed88a15e847912f6c0714273ddb
"A lone traveler faces a tunnel of twisted roots, their ember-cracks glaring around pale light.",Path: EncounterDefinition.prose,,missing,,,tx1_pqqyakws4uddxuadwepq2lxfwi,row1_lycqtw2wkbp3ywupjxqkjxvcba,message,,data/exploration.ron:12390:12,rev1_109eace898034fbaf88c249d3fd6d8e83ba91df69151dd8a1432b6df78c6afee
Feed an ember-root,Path: EncounterDefinition.actions.ActionDefinition.label,,missing,,,tx1_t247utml6iodn2iwvmveeceury,row1_rx2ktynkk2gp2zs2mrgl5jxqcq,message,,data/exploration.ron:12395:16,rev1_00c51bbbe23a972dd0f32dc30b4ab316b232b176b82b0a314c0234a474230665
Choose a card to feed for 20 essence per ✦.,Path: EncounterDefinition.actions.ActionDefinition.presentation.ActionPresentation.followup.Followup.subtitle,,missing,,,tx1_xlj4sbd6oxybq2ix37t4gahoei,row1_hulouprhr27ei24bovlk6rttqy,message,,data/exploration.ron:12399:40,rev1_24d355f6a88db3b8ec86f68c6ff1662999aace5a337267a9f76f4f6fdcab7794
Read reflected paths,Path: EncounterDefinition.actions.ActionDefinition.label,,missing,,,tx1_rdoly3gqpdvvm2htv6clfjqkra,row1_fnbvo7g3ctkzvolgl74ohvfxh4,message,,data/exploration.ron:12405:16,rev1_1a9efbb0ef90f415e3cd518461b34033f33a92fc72a83046da9da6f66267bbba
A torchbearer faces a colossal stag among green-lit trees and still forest water.,Path: EncounterDefinition.prose,,missing,,,tx1_v5y53pkaxanpdsy3othd3qm6se,row1_gro6c7xzjmm6xispdq7n4qn35u,message,,data/exploration.ron:12418:12,rev1_f59802d63591c0579fcb39d12da859b82837b3c104e0f0802be863383b595249
Follow Colossal Stag,Path: EncounterDefinition.actions.ActionDefinition.label,,missing,,,tx1_7le37xsljdy7qfsxi72edz44ye,row1_uhkheb6xp3xpjvcb73gfjwsxmm,message,,data/exploration.ron:12421:16,rev1_c67b459ab907afa8c6bdc31e25b7d6ea4b675b1280e939945a4bc87c6ff8ff0d
Choose one Spirit Animal to follow.,Path: EncounterDefinition.actions.ActionDefinition.presentation.ActionPresentation.followup.Followup.subtitle,,missing,,,tx1_7s27yw45fekw7dysvfyqomvzcq,row1_mp4jjzwodcks4m2lvtfvf6ysa4,message,,data/exploration.ron:12425:40,rev1_7a489580d101e005ba3291742f896589b3d9e25bbfecc9bc3ef3130fc71cabb6
Raise Gathering Flame,Path: EncounterDefinition.actions.ActionDefinition.label,,missing,,,tx1_vd64z3rmls64fopqm4cxpc23zq,row1_wxgldz4xio7ivn6ctpaccenoui,message,,data/exploration.ron:12431:16,rev1_7c90e523dc8a778d03411369b39549175e4659afddd7e3f057549231adca74c7
Gain 15 essence for each Character card in your deck,Path: EncounterDefinition.actions.ActionDefinition.presentation.ActionPresentation.effect_text,,missing,,,tx1_t4y2xj5yuwpr2jit23p2abp5pu,row1_3526gaq7nlm3jsw5j7qgluw5w4,message,,data/exploration.ron:12434:24,rev1_3fc44f401c02f87a08116b69706e3ddf7c299f25a222ad7b2e6bf10481019694
A solitary figure crosses a broken bridge beneath an upside-down sea and fractured reflections.,Path: EncounterDefinition.prose,,missing,,,tx1_svlcuq6ze6gjzkzdafpaimdeia,row1_jaud5gla6phe74exmdessurmja,message,,data/exploration.ron:12444:12,rev1_81e2132552ef4e0d173f6db7f65511ec18abd79fca443b9e6a7fe90ba76ab54e
Invert a Known Event,Path: EncounterDefinition.actions.ActionDefinition.label,,missing,,,tx1_5rm3d5z2pnmt56wfqp5f7zrxse,row1_qrwputn57pqvflj5rwqgwi5kni,message,,data/exploration.ron:12449:16,rev1_ec43b21ad1b5e8259b139f829364657b9847964eda9e565bb8b3874f3f7f26fe
Choose an Event to invert.,Path: EncounterDefinition.actions.ActionDefinition.presentation.ActionPresentation.followup.Followup.subtitle,,missing,,,tx1_re4k2wsw4lsgp2jnv5ct5itkdq,row1_xmbgi3ge2toykd3knd2xgn3y5a,message,,data/exploration.ron:12453:40,rev1_e95c5673781f5e6164489490c965edbe35fc426ba7328a3469ca9c53babbe610
Cross Reflected Horizon,Path: EncounterDefinition.actions.ActionDefinition.label,,missing,,,tx1_mv5kffhiv4xlpk3eg7e3joj6jq,row1_y5l4yo5gc4hzg2mcmjasx747ve,message,,data/exploration.ron:12459:16,rev1_32ddbba99670278ac6dc6fff1c518f6f64e485899e985205a2d32707a07bf3ff
Choose one inverted discovery.,Path: EncounterDefinition.actions.ActionDefinition.presentation.ActionPresentation.followup.Followup.subtitle,,missing,,,tx1_iiefxsdnvc4zo4zjzceb4nrgqi,row1_jvbttci6fijqyrgmhugy5nrt7i,message,,data/exploration.ron:12463:40,rev1_6819ee339e0e3e0a16884784591fab517a56b35b5e71455195f780c762bbdce1
A hooded figure waits beside a blue spectral doorway while pale currents coil through ruins.,Path: EncounterDefinition.prose,,missing,,,tx1_ayavl54betowcog45z3trjtwbe,row1_ql5qvtgzxr26qx4l5fsz7a4yby,message,,data/exploration.ron:12472:12,rev1_2f2725b36ae3aa71044b26d15647b353ade95eac0c237d04742c19f9b8ea2401
Feed Pale Current,Path: EncounterDefinition.actions.ActionDefinition.label,,missing,,,tx1_aabpp3gjbqsxcfkap56gq3nmt4,row1_sjdpz6bjq6ogm3lqfgxcovo4pe,message,,data/exploration.ron:12477:16,rev1_bd623f1d3e2f27f8b1a66bbd56ad96c2b62b5fabe434ac781543af5123e3c2ad
Cross Spectral Doorway,Path: EncounterDefinition.actions.ActionDefinition.label,,missing,,,tx1_l5lsimofgrueuuncc7amt2oauy,row1_dpykpfujqbgar7hzhwww5rnlzq,message,,data/exploration.ron:12491:16,rev1_1c641e927299057472ff202ca6905ef02b087b97b7d7fdb27e382be60694688d
A solitary miner walks through timbered depths toward warm light spilling along a narrow shaft.,Path: EncounterDefinition.prose,,missing,,,tx1_twmxllv3zj5zniwzhndax3csmu,row1_w6gkra3utkv2mtlaqhzezhay4u,message,,data/exploration.ron:12507:12,rev1_95e63124cd52b0d140efc9b61e4ae195d5fa4bb156108c12b0d94030f1c9b9b2
Inspect promising seams,Path: EncounterDefinition.actions.ActionDefinition.label,,missing,,,tx1_vftnp6ijadkew2247uoivkx5l4,row1_ulbphurs5pje25a6xpkmp4goya,message,,data/exploration.ron:12512:16,rev1_e8982b3960e84c3e612a3327589694db369ba1e76c123a09e7c0278a12bdef34
Follow the lower gleam,Path: EncounterDefinition.actions.ActionDefinition.label,,missing,,,tx1_6dbinwkoyzcasdkndzfq57f2di,row1_ntc72yug4nwafa4ww7pk3nrgfu,message,,data/exploration.ron:12522:16,rev1_998b6c2aac22e20e245ad659cc3a94d7c0fed9a5119939c5df058042345d2bcd
A lone boat approaches a spectral galleon pitching through green-lit waves.,Path: EncounterDefinition.prose,,missing,,,tx1_vakbeo43twbvdhpmwiygkguys4,row1_i7zwfoa2dpieqxx2lgl66wf2va,message,,data/exploration.ron:12535:12,rev1_d10ab3b46cff9ed265735a398ece628e7dd8e3a3cc0f62f28fc487aab1d5e504
Board phantom galleon,Path: EncounterDefinition.actions.ActionDefinition.label,,missing,,,tx1_t6pc522wrcoxw3p2rjoyfbnh5e,row1_nvola6mjkmxtfbyg6gfahyf7la,message,,data/exploration.ron:12538:16,rev1_687a0bd5fb7de1dd4c87036b20870e36bdccaee4e1566b460d90d47a897a8e5d
Choose one cheap phantom to recruit twice.,Path: EncounterDefinition.actions.ActionDefinition.presentation.ActionPresentation.followup.Followup.subtitle,,missing,,,tx1_xq2ktscdmlxjrcclq2waoddjmm,row1_eo4wtbje4fndni2fmmy2xonb2m,message,,data/exploration.ron:12542:40,rev1_bc11f7a7ac86fd353d20035d6a66aa4acf6267cf6be89d32f738a2d70938be27
Release drowned echoes,Path: EncounterDefinition.actions.ActionDefinition.label,,missing,,,tx1_whsqmfwlagfa2owjypi5lvn4je,row1_qmzxezul6qvvm4adh2ynuyvpim,message,,data/exploration.ron:12548:16,rev1_e4f699ed8ddfaa5d56060da2129964af6d176152e13a8de0a93bd6b3a0683610
A black-armored warrior grips a long sword as red embers stream through gathering smoke.,Path: EncounterDefinition.prose,,missing,,,tx1_kfwx7ej5ngmu6lgi56njvsc6n4,row1_mqqqxj4xw4slpdj4zwrggvssai,message,,data/exploration.ron:12563:12,rev1_e6ce674acda9a40e34502ee38f974c21128adf386620c87ac35773a01ab8b4ba
Gather red embers,Path: EncounterDefinition.actions.ActionDefinition.label,,missing,,,tx1_mthw6p55h2nl3phlmcipptadc4,row1_n6msbq5ubiqb4zeunx4xz53q2a,message,,data/exploration.ron:12568:16,rev1_a606d3365d9c62742c4c076fa916dd1574225db078675c4b5017a3f111feed08
Gain 2 random Warrior cards,Path: EncounterDefinition.actions.ActionDefinition.presentation.ActionPresentation.effect_text,,missing,,,tx1_zp3y4ry6fsv36nxxxnysu5miwq,row1_ezhymqvccoftvt5xxlk5z2axsy,message,,data/exploration.ron:12571:24,rev1_32f0e66ddb258188c16f1105b0a0de0ba04881c53123a3a14277fc57e3cba973
Enter gathering smoke,Path: EncounterDefinition.actions.ActionDefinition.label,,missing,,,tx1_gpn7tdqvncdotwyq4j3uz2dt7i,row1_ak6rmhl4slbkdzog4lhfqkpkta,message,,data/exploration.ron:12578:16,rev1_72226e9f88d6bcc7b42a3bf5c22cac635d5b4913fb563160a27865dd5c3e2935
A child wanders through violet flowers as luminous insects drift beneath an emerald dawn.,Path: EncounterDefinition.prose,,missing,,,tx1_ug42yk6ikch6jztxcmokkm5k2a,row1_2jn6ayonpsmc3xpkmji6pubfg4,message,,data/exploration.ron:12591:12,rev1_0038a01ad07d6d5d1f2a233bc0c94076fc5e5aa79c21a1da1339c6216eeeecc2
Catch Returning Light,Paths: EncounterDefinition.actions.ActionDefinition.label; EncounterDefinition.actions.ActionDefinition.presentation.ActionPresentation.followup.Followup.title,,missing,,,tx1_sr24dphfhx2f7dmuyf54v53biy,row1_wnrhjvpayjdeqyfwrdumgaivbe,message,,data/exploration.ron:12596:16; data/exploration.ron:12601:20,rev1_bd09874833c548c8709ab1856823c0b74693916b619983395d4e35e263289e28
Draft an Event from 4 choices.,Path: EncounterDefinition.actions.ActionDefinition.presentation.ActionPresentation.effect_text,,missing,,,tx1_4u4r44ahhiioeobvwc65fvswhe,row1_6g2ohxvc3tw656xy7vyqzibjkm,message,,data/exploration.ron:12599:24,rev1_f1a90a0db031bca6aad763fbf84212816ede37491e4232a955791926ef97f70c
Choose one remembered Event to keep.,Path: EncounterDefinition.actions.ActionDefinition.presentation.ActionPresentation.followup.Followup.subtitle,,missing,,,tx1_ka5y5bosocnmf7lfixynprl5e4,row1_uwnnm7dhyeoihqm77mcwwibsta,message,,data/exploration.ron:12602:23,rev1_5c019f31831f93496edbfdb347f512b43d86780c49b10d2e2cf515017e935738
Welcome Emerald Dawn,Path: EncounterDefinition.actions.ActionDefinition.label,,missing,,,tx1_mbe24yxe5r2e6vuxvoayofdbo4,row1_tp4n2jq5c5wlbnymfdq23j6g6a,message,,data/exploration.ron:12609:16,rev1_fa904c26c9264bacddd568a596eafea3b4eff588065ae6455b83fd4b5bc3dcd3
"Two armored petitioners approach a colossal shadowed sovereign amid green fire, red light, and mist.",Path: EncounterDefinition.prose,,missing,,,tx1_a3tvwb6alquwp2izrvd7s3sqbm,row1_nghdt66322oyqvco5mpi5pnoti,message,,data/exploration.ron:12622:12,rev1_d012455d77feee6113f0fb73999ed8f56cb737ee1c87c738f751ce09e83a1bf6
Offer Lesser Subject,Path: EncounterDefinition.actions.ActionDefinition.label,,missing,,,tx1_hjlowykbjsle2abxy2qinfhbau,row1_bmyf6srtfzr7ij2zl3i7pwpw4a,message,,data/exploration.ron:12627:16,rev1_2a101cfbfea67dec471766311acca9342dec7c4aa2fc726c33d3f17a455288a1
"First choose a subject to offer, then choose a different card to copy.",Path: EncounterDefinition.actions.ActionDefinition.presentation.ActionPresentation.followup.Followup.subtitle,,missing,,,tx1_motplqzmvzeoclzzdhaixv55ne,row1_m5unyd7hpqocfkxbjbklh6griu,message,,data/exploration.ron:12634:23,rev1_a50a730074d898631a8db9bb27b98c6b8f8728f47de31ebef67b6f248307aa67
Accept Sovereign's Champion,Path: EncounterDefinition.actions.ActionDefinition.label,,missing,,,tx1_czeywoakgdurauxle2c7c3rjpa,row1_77xiqzrgpqaqhzenviz7kpil4i,message,,data/exploration.ron:12641:16,rev1_35250e1764900700237f3c518b16aab4218f789102cefda0e4048fb3f2e9c627
A mounted knight races across sunlit grass as crimson cloth and black smoke stream behind.,Path: EncounterDefinition.prose,,missing,,,tx1_nrpaeizjw7yecqud3jws4xln54,row1_y4xavksfjxs2jpfvvpzc6hlloy,message,,data/exploration.ron:12654:12,rev1_ad335c4934e9fe07c2de3b108d3449f79ee7c950e2bf3f733fcc2f80c73e9a00
Chase His Shadow,Path: EncounterDefinition.actions.ActionDefinition.label,,missing,,,tx1_2ziiwhqe2lk3brfqhflhn2z5yy,row1_tryxzp2svtrkp3izexdzeskxua,message,,data/exploration.ron:12659:16,rev1_e9e6769f30ade11f022e115e59db60d58058f01c892f3b4d05df843b723c7e10
Rally Beneath Crimson,Path: EncounterDefinition.actions.ActionDefinition.label,,missing,,,tx1_ejmndh5xbeynocgvzypy7hwitu,row1_ffiysvinf6cxv7jamqdo35gbqu,message,,data/exploration.ron:12669:16,rev1_6f0586455589c214af193c31f3bd032e6132043acd78b88755b2c3a3b240c801
"A lone hart crosses luminous water beneath circling stars, drifting clouds, and cobalt night.",Path: EncounterDefinition.prose,,missing,,,tx1_55ch5bngp7ivzis25j2kp5gxlq,row1_c5maghz7uk6cqfllrm3vdxruqy,message,,data/exploration.ron:12682:12,rev1_b4d3082578ee8acf5045332474f01dbaec10d570ce29cf7772e21eda64609094
Follow Starwheel Dawn,Path: EncounterDefinition.actions.ActionDefinition.label,,missing,,,tx1_f5xp5ebtkokoxc7uy67q4fkzdu,row1_ffqmiyvftaa2ygsngma52miu4a,message,,data/exploration.ron:12687:16,rev1_53120014563662bbbbabcc5b3f08747856715f8fec2fe9149784e9a053ad97e2
Shatter Moonlit Reflection,Path: EncounterDefinition.actions.ActionDefinition.label,,missing,,,tx1_qv42j55zca6erdiqm6sth63gqe,row1_edrpypkgce33qvj3p7i4ykcyka,message,,data/exploration.ron:12697:16,rev1_17fac11c3add23a78c5e8662dff05b028204a1de5d1a4fcaadd4d18241326950
Purge a random Spirit Animal character. Every other Spirit Animal character in your deck gains +1✦.,Path: EncounterDefinition.actions.ActionDefinition.presentation.ActionPresentation.effect_text,,missing,,,tx1_snfmqx4tft3ln6xwnpx5k6rgju,row1_45hpvxcsd2q32dg3s2ixdeghha,message,,data/exploration.ron:12700:24,rev1_ad7ae716dd615915baf18e03202bc684618d1813e2be1c61445eedb36eff2bd4
A solitary runner races toward white light through a tunnel of suspended cyan screens.,Path: EncounterDefinition.prose,,missing,,,tx1_4kmekylbmlcoknrhltzbcd5ywa,row1_a24n26eiddlhix5aemyyai7ksa,message,,data/exploration.ron:12712:12,rev1_53952feb2020a3019eef9777a508fcb87a9e9721002759cd1392ee225b6c569a
Capture Two Screen Echoes,Path: EncounterDefinition.actions.ActionDefinition.label,,missing,,,tx1_ovhw3wh4jt2fxdupsifwuyflfm,row1_5zqsra3gsf4faqa3gcwl5ivg7q,message,,data/exploration.ron:12717:16,rev1_4965bdec8b8238a64749b690428e0242257e851f88712cf8b9b6b2f734d5067e
Gain one copy of each of 2 random Character cards in your deck,Path: EncounterDefinition.actions.ActionDefinition.presentation.ActionPresentation.effect_text,,missing,,,tx1_atplbocgf3rxpbzy34cgfqzqae,row1_uskxf3lj3i6zbsgkojwy7vll3i,message,,data/exploration.ron:12720:24,rev1_4037fc702f250f51de28517df238bb8ff7d502d50153f7e749ff970ebdaf1cdf
Outrun Every Projection,Path: EncounterDefinition.actions.ActionDefinition.label,,missing,,,tx1_wnxhjgutt2tkl73lravnozomta,row1_u7s4pz7fnshzgeiaiislmf4dru,message,,data/exploration.ron:12727:16,rev1_3bf5db74ceca9ed24589decb5e1abd64e1f2a6615a93ecadc1c5475b2b6846ba
A red-eyed soldier stands amid levitating rubble as black tendrils unfurl through a ruined cavern.,Path: EncounterDefinition.prose,,missing,,,tx1_gyjwmjrjf3i2c6p5zyhttzxqty,row1_cdrdcorjmqth4t7vbdlzjh4fhq,message,,data/exploration.ron:12740:12,rev1_df8763c3dd542219ecadb324f16f5f46f6aa046456ca5e5102aa4cda62c02596
Feed Ravenous Tendrils,Path: EncounterDefinition.actions.ActionDefinition.label,,missing,,,tx1_qc4fzgaba2zvjoxhcx4xzy2ryi,row1_cj6xvywrdewh5gmfpalmi2v2da,message,,data/exploration.ron:12745:16,rev1_eae464463b68645d0af4d94863d1bb40e20be9d4df4ac8060acdee36a8a178a0
Accept Total Corruption,Path: EncounterDefinition.actions.ActionDefinition.label,,missing,,,tx1_7u5ekbsqkinjb2hb4j4ynjknku,row1_o2feiiflnecw7qgg4a5u254qie,message,,data/exploration.ron:12755:16,rev1_28e634def135f1f7b261e50dc4eae9150d505b36ea5d184225a839919dd991f5
A lone armed traveler crosses suspended machinery toward a smoke-bright opening above a vast industrial chasm.,Path: EncounterDefinition.prose,,missing,,,tx1_noxm5xowtkmrdxjuln4khl7ffi,row1_k7pmqn5aqlf7lqwzlcitkoztka,message,,data/exploration.ron:12771:12,rev1_ecd26d66bcecd799380184a3761eaf12eeb63ea5bf15350cc05296edda8d3d32
Cross Industrial Threshold,Path: EncounterDefinition.actions.ActionDefinition.label,,missing,,,tx1_of4kfn5ymo6zb43qil76xfj6oe,row1_6wnvhdrkuxwoaq65faw3ytwj64,message,,data/exploration.ron:12776:16,rev1_a2dcfc367425a64617955f0977c818fad7210754dbd675be8306672c4b77590a
Carry Single Weapon,Path: EncounterDefinition.actions.ActionDefinition.label,,missing,,,tx1_kolvkc6l7ap5lihferic3c7xfu,row1_mcpry5wamda3xtmy5ogwqeiqie,message,,data/exploration.ron:12786:16,rev1_7e9c9bc8e0f057f9d9fd2791b321c5f8279637ae0eeb941f17adfd2de9ea6d0b
"Nexus Wayfinder stands beneath blue sigils, red cloak lifted by waterfall mist.",Path: EncounterDefinition.prose,,missing,,,tx1_ae2gwincvfncvhtcigewlbczf4,row1_dwkecs2ppkl4htbruhqevd5jpq,message,,data/exploration.ron:12801:12,rev1_044d046d2ec84afe5d8a986d13f1f2a90c7d07f69e9f3c7660652ad6744521b1
Trace Hidden Route,Path: EncounterDefinition.actions.ActionDefinition.label,,missing,,,tx1_gf6wo5bitoxxq6lsp4tl47ian4,row1_sji52mx7pkfsqfn2rus3todp6u,message,,data/exploration.ron:12804:16,rev1_bba91070dc66147825170cbec15f409a3d209ba38688f6730ef9c272abf3b2f9
Invite Swift Companion,Path: EncounterDefinition.actions.ActionDefinition.label,,missing,,,tx1_rgsdtqdfuyqohlmtmjlqc5ltiu,row1_lll3pxeca3i5wkwbshxwbmbepa,message,,data/exploration.ron:12814:16,rev1_6f143274f59d1be8df7ceea3504b32a8d369a27633e2bbba67b86b5e51f43c6c
A skull-faced arbiter crosses rose petals among colossal broken swords and drifting crimson fragments.,Path: EncounterDefinition.prose,,missing,,,tx1_rouhufiaty5kkylocydbtlwpe4,row1_crkzclgylcio6r4ekw5iqkepee,message,,data/exploration.ron:12827:12,rev1_44d5bf563da30f40aeba2432c917e4809443dbdf578652c441892dd44d633951
Condemn a Fallen Warrior,Path: EncounterDefinition.actions.ActionDefinition.label,,missing,,,tx1_xcnc4bdoqbhvhl4vk57a63jlvy,row1_jtyflpiojgzl6usklk33i747cu,message,,data/exploration.ron:12832:16,rev1_b0b2773f7f7d1b4dd6d5c13d5bf6e1d716e66bcb49a5a3fb358a11a29defa2a7
Reforge a Broken Blade,Path: EncounterDefinition.actions.ActionDefinition.label,,missing,,,tx1_nbbq2de5xvupywpjto5f4yptra,row1_3a7i34zo2tqy4z6riadapp4oqq,message,,data/exploration.ron:12844:16,rev1_0b808614c4d8f138e75c2a0421cd17bc2e248ebed19a734060384c464c55fe5d
"Choose a card, then choose its reforged form.",Path: EncounterDefinition.actions.ActionDefinition.presentation.ActionPresentation.followup.Followup.subtitle,,missing,,,tx1_joof7kenfxwe7unxusox4mexja,row1_nxg6wgfkr7igoljpfzskqxywmi,message,,data/exploration.ron:12848:40,rev1_d8fabad1e040c8bb17b65dd7f6a1865b324a987be5d18cf37d20f0df38bba986
A gas-masked survivor drives a biohazard banner through luminous green smoke and grasping shadows.,Path: EncounterDefinition.prose,,missing,,,tx1_j5smelu5v574ajxi3nly5rmefe,row1_awaumgq5goermpr27gsmmntyca,message,,data/exploration.ron:12857:12,rev1_63a63bb66f45d7c6efdd6356d870afb8f4e92942b336ecbfd43c629b89e46d3c
Call through toxic smoke,Path: EncounterDefinition.actions.ActionDefinition.label,,missing,,,tx1_xv6s7h2wery3bhgkmuan5dvdkq,row1_fplqavednaxajmi7smuhkiv6oa,message,,data/exploration.ron:12862:16,rev1_23d78ec152889ce21b702fb3b764d87a8bfe1cb53686b12afd7d5437c73fecbd
Carry one true banner,Path: EncounterDefinition.actions.ActionDefinition.label,,missing,,,tx1_fafyer4nmhnc6pcv4z32nnf2eq,row1_xv5ry6htx7npevbhhxgndzeela,message,,data/exploration.ron:12872:16,rev1_cf8dee32fd1ef0807b26dc3f26b022bf369f755166764a31b9681680d68ec1d7
A lone rider charges through twisted woods toward a horizon blazing with dawn.,Path: EncounterDefinition.prose,,missing,,,tx1_ffjfofss4tv5svm2jvrm22hsku,row1_a6bt7vissdaad2yacjpt7ufj5e,message,,data/exploration.ron:12887:12,rev1_19279ebacfaddf4a4ee978f62323cee7eef87c447fd4db14a84a3acc8234549d
Gather Dawn Riders,Path: EncounterDefinition.actions.ActionDefinition.label,,missing,,,tx1_nrjxlj35yenywjpiu5zlacb6eu,row1_66e7wtivausy7mbdkorgggbtky,message,,data/exploration.ron:12890:16,rev1_e55d5ebc690fd8b2762a32d60dd61340df12b7fc209dc81d81ee0e11f5de6344
Choose one traveling company to follow dawn.,Path: EncounterDefinition.actions.ActionDefinition.presentation.ActionPresentation.followup.Followup.subtitle,,missing,,,tx1_xpvwsqjgtsej46g273s7j5epsa,row1_q3xdg4odlgxysoj4qxserej5qa,message,,data/exploration.ron:12894:40,rev1_8eb8923077ffe7d68b278edb4c63e59e7cc997b298a357ed46ffb56224ee4f5c
